<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,0,0.36382536382536385,0.3112033195020747,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.018450284378141897
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,1,0.36382536382536385,0.3112033195020747,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.01807903996269159
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,2,0.36382536382536385,0.3112033195020747,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.011819840566302822
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,3,0.36382536382536385,0.3112033195020747,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.00959929708414941
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,4,0.36486486486486486,0.3029045643153527,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.03228386155404104
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,5,0.3659043659043659,0.3112033195020747,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.04780034003557371
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,6,0.3659043659043659,0.3112033195020747,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.06269853084797491
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,7,0.3659043659043659,0.3112033195020747,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.006865632149897133
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,8,0.36694386694386694,0.3029045643153527,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.006534359119939062
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,9,0.36694386694386694,0.3029045643153527,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.004094990948250873
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,10,0.367983367983368,0.3112033195020747,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.014772429391855385
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,11,0.367983367983368,0.3112033195020747,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.0192104677334983
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,12,0.367983367983368,0.3153526970954357,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.009680096286271672
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,13,0.367983367983368,0.3153526970954357,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.027136033610763152
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,14,0.3700623700623701,0.3112033195020747,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.013576522937817609
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,15,0.37525987525987525,0.3153526970954357,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.0076412874851208845
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,16,0.37525987525987525,0.3153526970954357,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.02230302176946189
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,17,0.37525987525987525,0.3153526970954357,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.01745519739478614
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,18,0.37525987525987525,0.3153526970954357,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.03790941188462624
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,19,0.3762993762993763,0.3153526970954357,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.02913595205320829
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,20,0.3783783783783784,0.31950207468879666,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.0032823725559748412
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,21,0.3783783783783784,0.31950207468879666,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.04606519261831704
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,22,0.3804573804573805,0.3153526970954357,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.013391609676224936
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,23,0.3804573804573805,0.3153526970954357,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.010328742477128228
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,24,0.3814968814968815,0.31950207468879666,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.0012142327168714745
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,25,0.3814968814968815,0.31950207468879666,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.02053076876545251
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,26,0.38253638253638256,0.3278008298755187,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.03873773978043907
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,27,0.38253638253638256,0.3278008298755187,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.007122080004295206
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,28,0.38253638253638256,0.3278008298755187,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.0704827589405377
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,29,0.38253638253638256,0.3278008298755187,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.018131691294845473
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,30,0.38253638253638256,0.3278008298755187,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.05645486552206208
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,31,0.38253638253638256,0.3278008298755187,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.028723793008870402
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,32,0.38253638253638256,0.3278008298755187,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.0014723654177946494
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,33,0.38253638253638256,0.3278008298755187,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.006541392255323603
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,34,0.38253638253638256,0.3278008298755187,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.016794036141823135
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,35,0.38461538461538464,0.3236514522821577,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.0344912133694964
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,36,0.38461538461538464,0.31950207468879666,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.004522058471403231
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,37,0.3866943866943867,0.3236514522821577,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.018014558172305406
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,38,0.39293139293139295,0.34024896265560167,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.037597735392246076
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,39,0.39293139293139295,0.34024896265560167,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.055564198956412306
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,40,0.39293139293139295,0.34024896265560167,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.015497761173079237
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,41,0.39293139293139295,0.34024896265560167,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.03304476206699612
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,42,0.39293139293139295,0.34024896265560167,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.0034101852475370287
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,43,0.39293139293139295,0.34024896265560167,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.01115398218161262
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,44,0.39293139293139295,0.34024896265560167,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.02304224824085145
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,45,0.39293139293139295,0.34024896265560167,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.03208392860729867
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,46,0.39293139293139295,0.34439834024896265,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.06882340930233682
<class 'problems.ANNOP.ANNOP'>,1583812291968,algorithms.genetic_algorithm,47,0.39293139293139295,0.34439834024896265,40,tournament_selection,two_point_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.07475225684243278
