<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,0,0.18711018711018712,0.16182572614107885,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.0039684844428551115
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,1,0.1891891891891892,0.17427385892116182,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.010523267836745863
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,2,0.20166320166320167,0.1991701244813278,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.0018102877577282975
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,3,0.22765072765072766,0.2572614107883817,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.003921444840454577
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,4,0.22765072765072766,0.2697095435684647,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.0041843436675781664
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,5,0.24012474012474014,0.24066390041493776,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.005298711829706829
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,6,0.24012474012474014,0.24066390041493776,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.008113461532258823
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,7,0.25571725571725573,0.27385892116182575,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.007119156313809945
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,8,0.25571725571725573,0.27385892116182575,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.010707678284953809
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,9,0.27754677754677753,0.2987551867219917,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.012699639997307118
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,10,0.29417879417879417,0.3029045643153527,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.0024504661613705056
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,11,0.29521829521829523,0.29045643153526973,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.00452042058305744
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,12,0.3004158004158004,0.2821576763485477,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.008968679263087639
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,13,0.3004158004158004,0.2821576763485477,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.0002661375824851396
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,14,0.30561330561330563,0.3029045643153527,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.003800988645136151
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,15,0.3108108108108108,0.2821576763485477,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.004852458320469676
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,16,0.3191268191268191,0.27800829875518673,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.008414680978666572
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,17,0.3191268191268191,0.27800829875518673,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.000313659192361794
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,18,0.3264033264033264,0.2946058091286307,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.00724307262401086
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,19,0.3264033264033264,0.2946058091286307,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.001808441649105999
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,20,0.3316008316008316,0.3112033195020747,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.002872781443569332
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,21,0.34407484407484407,0.3112033195020747,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.0016887319403107448
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,22,0.34407484407484407,0.3153526970954357,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.008121978549490788
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,23,0.37422037422037424,0.34854771784232363,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.0024489497032314164
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,24,0.37422037422037424,0.34854771784232363,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.023804797313759
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,25,0.37422037422037424,0.34854771784232363,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.0187060736776574
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,26,0.37525987525987525,0.33195020746887965,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.006746693043756483
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,27,0.3877338877338877,0.35684647302904565,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.004934871303397231
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,28,0.3877338877338877,0.35684647302904565,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.0012167430065939122
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,29,0.3877338877338877,0.35684647302904565,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.009926877882703397
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,30,0.3877338877338877,0.35684647302904565,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.005692443141378116
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,31,0.3877338877338877,0.35684647302904565,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.00886377063424515
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,32,0.3877338877338877,0.35684647302904565,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.0030778001402588726
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,33,0.3877338877338877,0.35684647302904565,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.0031390101571552725
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,34,0.3877338877338877,0.35684647302904565,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.006803127084219776
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,35,0.3877338877338877,0.35684647302904565,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.004404035196166355
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,36,0.3877338877338877,0.35684647302904565,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.00036644166724439375
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,37,0.3877338877338877,0.35684647302904565,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.012628391447985853
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,38,0.3877338877338877,0.35684647302904565,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.0012290746786720805
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,39,0.3877338877338877,0.35684647302904565,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.001553168550765635
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,40,0.3877338877338877,0.35684647302904565,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.004546862374408579
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,41,0.3877338877338877,0.3775933609958506,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.002806680441624465
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,42,0.39501039501039503,0.36099585062240663,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.006298977222755041
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,43,0.39501039501039503,0.36099585062240663,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-2.912254818465687e-06
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,44,0.39501039501039503,0.3360995850622407,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.008990651511593471
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,45,0.39501039501039503,0.3360995850622407,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.0005611847394511454
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,46,0.39501039501039503,0.3360995850622407,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,0.02333168736701681
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,47,0.39501039501039503,0.3360995850622407,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.03063841324974679
<class 'problems.ANNOP.ANNOP'>,2567127666624,algorithms.genetic_algorithm,48,0.39501039501039503,0.3360995850622407,40,tournament_selection,uniform_crossover,0.95,random_percentage_ball_mutation,None,None,0.95,-0.001070901095602761
